Id;latitude;longitude;bright_ti4;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_ti5;frp;daynight;type;Zona;Trimestre;Año
 ;5,693724;-74,273979;335,88;0,5;0,49;29/03/2014;1756;N;VIIRS;n;1;296,12;7,52;D;0;Boyacá;1;2014
 ;5,695404;-74,046822;330,05;0,46;0,47;21/03/2014;1846;N;VIIRS;n;1;287,18;2,71;D;0;Boyacá;1;2014
 ;5,696127;-72,315643;312,53;0,49;0,49;11/01/2014;554;N;VIIRS;n;1;288,62;0,91;N;0;Boyacá;1;2014
 ;5,696632;-74,049255;330,17;0,45;0,39;11/03/2014;1833;N;VIIRS;n;1;287,03;2,86;D;0;Boyacá;1;2014
 ;5,696865;-72,307251;334,87;0,48;0,48;27/01/2014;1838;N;VIIRS;n;1;297,25;3,61;D;0;Boyacá;1;2014
 ;5,698329;-74,049553;336,39;0,45;0,39;11/03/2014;1833;N;VIIRS;n;1;286,4;6,35;D;0;Boyacá;1;2014
 ;5,700145;-72,311882;301,18;0,49;0,49;11/01/2014;554;N;VIIRS;n;1;288,67;2,44;N;0;Boyacá;1;2014
 ;5,700163;-74,050056;334,83;0,45;0,39;11/03/2014;1833;N;VIIRS;n;1;286,53;4,03;D;0;Boyacá;1;2014
 ;5,700697;-72,315643;338,65;0,49;0,49;11/01/2014;554;N;VIIRS;n;1;290,02;2,44;N;0;Boyacá;1;2014
 ;5,701264;-72,319511;302,89;0,49;0,49;11/01/2014;554;N;VIIRS;n;1;287,69;1,32;N;0;Boyacá;1;2014
 ;5,702875;-72,672943;330,62;0,68;0,74;16/02/2014;1723;N;VIIRS;n;1;289,82;7,02;D;0;Boyacá;1;2014
 ;5,705246;-72,315498;303,49;0,49;0,49;11/01/2014;554;N;VIIRS;n;1;288,22;2,44;N;0;Boyacá;1;2014
 ;5,705662;-74,169708;335,39;0,48;0,65;20/03/2014;1904;N;VIIRS;n;1;287,56;4,2;D;0;Boyacá;1;2014
 ;5,70753;-72,261276;332,05;0,47;0,39;18/02/2014;1826;N;VIIRS;n;1;296,32;2,52;D;0;Boyacá;1;2014
 ;5,711552;-72,501213;355,29;0,41;0,6;14/03/2014;1736;N;VIIRS;n;1;290,8;12,81;D;0;Boyacá;1;2014
 ;5,712794;-74,159973;341,38;0,49;0,49;29/03/2014;1756;N;VIIRS;n;1;298;19,57;D;0;Boyacá;1;2014
 ;5,714196;-72,446579;301,83;0,5;0,49;12/02/2014;555;N;VIIRS;n;1;275,16;1,55;N;0;Boyacá;1;2014
 ;5,714297;-72,501678;341,9;0,4;0,37;17/03/2014;1820;N;VIIRS;n;1;299,28;5,37;D;0;Boyacá;1;2014
 ;5,717491;-72,516884;334,33;0,39;0,44;29/03/2014;1756;N;VIIRS;n;1;299,96;1,63;D;0;Boyacá;1;2014
 ;5,718412;-72,372849;344,12;0,46;0,39;02/02/2014;1826;N;VIIRS;n;1;301,85;9,2;D;0;Boyacá;1;2014
 ;5,71931;-74,041901;331,03;0,46;0,47;05/03/2014;1845;N;VIIRS;n;1;287,16;6,05;D;0;Boyacá;1;2014
 ;5,722127;-72,577904;331,67;0,48;0,4;14/02/2014;1801;N;VIIRS;n;1;293,08;3,82;D;0;Boyacá;1;2014
 ;5,723447;-72,28743;341,73;0,61;0,54;17/02/2014;1845;N;VIIRS;n;1;298,67;25,89;D;0;Boyacá;1;2014
 ;5,723957;-72,290337;344,89;0,61;0,54;17/02/2014;1845;N;VIIRS;n;1;294,54;16,87;D;0;Boyacá;1;2014
 ;5,723986;-72,302139;310,71;0,39;0,44;21/03/2014;602;N;VIIRS;n;1;288,57;1,05;N;0;Boyacá;1;2014
 ;5,724478;-72,305397;304,15;0,39;0,44;21/03/2014;602;N;VIIRS;n;1;288,67;1,67;N;0;Boyacá;1;2014
 ;5,72458;-72,442123;332,44;0,47;0,4;29/01/2014;1801;N;VIIRS;n;1;302,36;31,91;D;0;Boyacá;1;2014
 ;5,724672;-72,517723;334,36;0,39;0,44;13/03/2014;1755;N;VIIRS;n;1;289,48;3,71;D;0;Boyacá;1;2014
 ;5,727127;-72,286018;342,21;0,46;0,39;29/01/2014;1801;N;VIIRS;n;1;302,53;10,56;D;0;Boyacá;1;2014
 ;5,727958;-72,301178;304,79;0,39;0,44;21/03/2014;602;N;VIIRS;n;1;288,92;1,05;N;0;Boyacá;1;2014
 ;5,728437;-72,304352;323,33;0,39;0,44;21/03/2014;602;N;VIIRS;n;1;288,81;1,67;N;0;Boyacá;1;2014
 ;5,729733;-74,000496;331,97;0,47;0,47;05/03/2014;1845;N;VIIRS;n;1;291,14;3,03;D;0;Boyacá;1;2014
 ;5,731068;-74,022179;333,18;0,46;0,47;05/03/2014;1845;N;VIIRS;n;1;291,81;3,7;D;0;Boyacá;1;2014
 ;5,731442;-72,285172;335,73;0,61;0,53;15/02/2014;1742;N;VIIRS;n;1;302,21;7,31;D;0;Boyacá;1;2014
 ;5,731661;-72,284126;339,39;0,46;0,39;14/02/2014;1801;N;VIIRS;n;1;305,96;5,75;D;0;Boyacá;1;2014
 ;5,734389;-72,340225;328,81;0,4;0,6;14/03/2014;1736;N;VIIRS;n;1;290,33;3,99;D;0;Boyacá;1;2014
 ;5,735013;-72,339546;335,91;0,4;0,6;14/03/2014;1736;N;VIIRS;n;1;290,63;4,18;D;0;Boyacá;1;2014
 ;5,735082;-72,336319;332,42;0,39;0,6;14/03/2014;1736;N;VIIRS;n;1;290,48;6,13;D;0;Boyacá;1;2014
 ;5,738435;-72,516403;342,61;0,63;0,54;15/02/2014;1742;N;VIIRS;n;1;306,02;99,99;D;0;Boyacá;1;2014
 ;5,740158;-72,440536;344,17;0,47;0,4;14/02/2014;1801;N;VIIRS;n;1;301,52;7,47;D;0;Boyacá;1;2014
 ;5,744226;-72,881332;320,09;0,72;0,76;13/02/2014;716;N;VIIRS;n;1;276,01;5,5;N;0;Boyacá;1;2014
 ;5,749096;-72,880432;314,74;0,72;0,76;13/02/2014;716;N;VIIRS;n;1;276,95;4,3;N;0;Boyacá;1;2014
 ;5,751696;-72,53286;330,71;0,48;0,4;14/02/2014;1801;N;VIIRS;n;1;294,83;4,69;D;0;Boyacá;1;2014
 ;5,764034;-74,139572;339,75;0,39;0,44;14/02/2014;1801;N;VIIRS;n;1;294,15;21,31;D;0;Boyacá;1;2014
 ;5,769121;-72,398254;330,44;0,47;0,4;14/02/2014;1801;N;VIIRS;n;1;295,44;2,74;D;0;Boyacá;1;2014
 ;5,774646;-74,090652;331,65;0,49;0,48;29/03/2014;1756;N;VIIRS;n;1;296,29;8,75;D;0;Boyacá;1;2014
 ;5,776508;-74,20266;339,89;0,45;0,47;21/03/2014;1846;N;VIIRS;n;1;293,76;6,56;D;0;Boyacá;1;2014
 ;5,779592;-72,73822;331,33;0,45;0,47;11/01/2014;1838;N;VIIRS;n;1;299,06;7,33;D;0;Boyacá;1;2014
 ;5,78084;-72,856613;335,4;0,56;0,52;16/01/2014;1844;N;VIIRS;n;1;305,8;25,22;D;0;Boyacá;1;2014
 ;5,780983;-72,859474;333,42;0,56;0,52;16/01/2014;1844;N;VIIRS;n;1;304,7;11,58;D;0;Boyacá;1;2014
 ;5,781671;-72,854515;338,86;0,56;0,52;16/01/2014;1844;N;VIIRS;n;1;306,73;21,63;D;0;Boyacá;1;2014
 ;5,782775;-74,096832;333,83;0,49;0,48;29/03/2014;1756;N;VIIRS;n;1;297,34;6,07;D;0;Boyacá;1;2014
 ;5,783739;-72,739792;338,95;0,45;0,47;11/01/2014;1838;N;VIIRS;n;1;303,47;7,33;D;0;Boyacá;1;2014
 ;5,784951;-72,731247;296,53;0,53;0,5;11/01/2014;554;N;VIIRS;n;1;274,08;0,99;N;0;Boyacá;1;2014
 ;5,785439;-74,095528;330,17;0,49;0,48;29/03/2014;1756;N;VIIRS;n;1;296,42;5,06;D;0;Boyacá;1;2014
 ;5,785456;-72,858185;351,39;0,56;0,52;16/01/2014;1844;N;VIIRS;n;1;308,33;25,22;D;0;Boyacá;1;2014
 ;5,78561;-72,735733;299,39;0,53;0,5;11/01/2014;554;N;VIIRS;n;1;274,08;2,95;N;0;Boyacá;1;2014
 ;5,785642;-72,86084;335,48;0,56;0,52;16/01/2014;1844;N;VIIRS;n;1;301,04;11,58;D;0;Boyacá;1;2014
 ;5,785942;-72,662262;330,31;0,39;0,44;29/03/2014;1756;N;VIIRS;n;1;298,45;2,17;D;0;Boyacá;1;2014
 ;5,786149;-72,853447;354,3;0,56;0,52;16/01/2014;1844;N;VIIRS;n;1;306,25;25,22;D;0;Boyacá;1;2014
 ;5,786283;-72,856232;353,78;0,56;0,52;16/01/2014;1844;N;VIIRS;n;1;304,97;21,63;D;0;Boyacá;1;2014
 ;5,786305;-72,740448;320,02;0,53;0,5;11/01/2014;554;N;VIIRS;n;1;274,67;2,95;N;0;Boyacá;1;2014
 ;5,786987;-72,851173;345,42;0,56;0,52;16/01/2014;1844;N;VIIRS;n;1;305,14;21,63;D;0;Boyacá;1;2014
 ;5,787683;-72,734818;349,22;0,47;0,64;10/01/2014;1857;N;VIIRS;n;1;294,58;10,18;D;0;Boyacá;1;2014
 ;5,789375;-72,729355;336,71;0,53;0,5;11/01/2014;554;N;VIIRS;n;1;277,2;5,24;N;0;Boyacá;1;2014
 ;5,796012;-72,822586;301,9;0,42;0,45;01/02/2014;601;N;VIIRS;n;1;281,21;1,77;N;0;Boyacá;1;2014
 ;5,805836;-72,489098;331,09;0,46;0,39;02/02/2014;1826;N;VIIRS;n;1;296,87;3,88;D;0;Boyacá;1;2014
 ;5,806428;-72,485046;347,35;0,46;0,39;02/02/2014;1826;N;VIIRS;n;1;302,64;11,28;D;0;Boyacá;1;2014
 ;5,807583;-74,38102;331,56;0,46;0,64;04/03/2014;1904;N;VIIRS;n;1;290,46;2,76;D;0;Boyacá;1;2014
 ;5,810008;-72,485641;348,16;0,46;0,39;02/02/2014;1826;N;VIIRS;n;1;305,03;17,49;D;0;Boyacá;1;2014
 ;5,810688;-72,481331;330,89;0,62;0,54;15/02/2014;1742;N;VIIRS;n;1;288,48;5,65;D;0;Boyacá;1;2014
 ;5,811825;-72,484383;336,01;0,47;0,4;14/02/2014;1801;N;VIIRS;n;1;303,59;5,62;D;0;Boyacá;1;2014
 ;5,813193;-72,681168;345,25;0,4;0,37;28/01/2014;1819;N;VIIRS;n;1;299,76;5,58;D;0;Boyacá;1;2014
 ;5,814779;-72,480972;332,64;0,66;0,73;16/02/2014;1723;N;VIIRS;n;1;294,41;7,48;D;0;Boyacá;1;2014
 ;5,815485;-72,484802;336,49;0,47;0,4;14/02/2014;1801;N;VIIRS;n;1;296,95;12,96;D;0;Boyacá;1;2014
 ;5,818436;-74,079865;329,63;0,49;0,48;09/02/2014;1755;N;VIIRS;n;1;288,5;4,33;D;0;Boyacá;1;2014
 ;5,818551;-72,485558;352,89;0,63;0,72;16/02/2014;1904;N;VIIRS;n;1;276,9;14,92;D;0;Boyacá;1;2014
 ;5,819115;-72,481445;354,51;0,63;0,72;16/02/2014;1904;N;VIIRS;n;1;277,24;14,92;D;0;Boyacá;1;2014
 ;5,819387;-74,083855;343,66;0,49;0,48;29/03/2014;1756;N;VIIRS;n;1;298,64;28,38;D;0;Boyacá;1;2014
 ;5,81989;-72,480545;341,35;0,47;0,4;14/02/2014;1801;N;VIIRS;n;1;303,59;12,96;D;0;Boyacá;1;2014
 ;5,821771;-72,487381;340,52;0,63;0,72;16/02/2014;1904;N;VIIRS;n;1;273,55;18,01;D;0;Boyacá;1;2014
 ;5,822162;-72,478401;330,61;0,66;0,73;16/02/2014;1723;N;VIIRS;n;1;293,6;6,25;D;0;Boyacá;1;2014
 ;5,824929;-72,504555;332,79;0,4;0,37;12/01/2014;1819;N;VIIRS;n;1;296,97;3,01;D;0;Boyacá;1;2014
 ;5,825656;-72,483208;330,92;0,63;0,72;16/02/2014;1904;N;VIIRS;n;1;271,2;11,22;D;0;Boyacá;1;2014
 ;5,827922;-74,216286;333,24;0,38;0,58;31/03/2014;1859;N;VIIRS;n;1;289,52;1,77;D;0;Boyacá;1;2014
 ;5,856954;-72,545662;338,09;0,4;0,37;13/02/2014;1820;N;VIIRS;n;1;277,07;4,49;D;0;Boyacá;1;2014
 ;5,868062;-73,225189;344,82;0,42;0,45;11/01/2014;1838;N;VIIRS;n;1;292,46;5,39;D;0;Boyacá;1;2014
 ;5,876115;-72,533806;336,55;0,46;0,39;02/02/2014;1826;N;VIIRS;n;1;298,2;5,87;D;0;Boyacá;1;2014
 ;5,898048;-72,936035;299,02;0,58;0,69;13/02/2014;536;N;VIIRS;n;1;278,59;1,95;N;0;Boyacá;1;2014
 ;5,898132;-72,422264;297,02;0,54;0,42;15/02/2014;638;N;VIIRS;n;1;285,85;1,18;N;0;Boyacá;1;2014
 ;5,898422;-72,935844;306,76;0,58;0,69;13/02/2014;536;N;VIIRS;n;1;278,89;2,29;N;0;Boyacá;1;2014
 ;5,899844;-72,931427;341,27;0,44;0,46;12/02/2014;1839;N;VIIRS;n;1;304,98;50,47;D;0;Boyacá;1;2014
 ;5,902712;-72,929619;334,78;0,33;0,56;15/02/2014;1742;N;VIIRS;n;1;299,04;6,91;D;0;Boyacá;1;2014
 ;5,903972;-72,932838;343,29;0,44;0,46;12/02/2014;1839;N;VIIRS;n;1;310,99;50,47;D;0;Boyacá;1;2014
 ;5,904271;-72,93367;338,65;0,58;0,69;13/02/2014;536;N;VIIRS;n;1;282,09;12,02;N;0;Boyacá;1;2014
 ;5,904661;-72,933487;335,51;0,58;0,69;13/02/2014;536;N;VIIRS;n;1;281,52;6,13;N;0;Boyacá;1;2014
 ;5,904823;-72,937553;295,24;0,58;0,69;13/02/2014;536;N;VIIRS;n;1;276,96;7,92;N;0;Boyacá;1;2014
 ;5,905046;-72,931992;338,34;0,5;0,41;14/02/2014;1801;N;VIIRS;n;1;307,87;14,46;D;0;Boyacá;1;2014
 ;5,905197;-72,937431;307,82;0,58;0,7;13/02/2014;536;N;VIIRS;n;1;277,64;6,13;N;0;Boyacá;1;2014
 ;5,905258;-72,71566;342,3;0,48;0,4;14/02/2014;1801;N;VIIRS;n;1;300,55;7,27;D;0;Boyacá;1;2014
 ;5,905715;-72,927765;349,21;0,5;0,41;14/02/2014;1801;N;VIIRS;n;1;311,12;14,46;D;0;Boyacá;1;2014
 ;5,905967;-72,711212;333,01;0,48;0,4;14/02/2014;1801;N;VIIRS;n;1;298,98;7,21;D;0;Boyacá;1;2014
 ;5,908154;-72,721107;343,98;0,48;0,4;14/02/2014;1801;N;VIIRS;n;1;313,86;56,35;D;0;Boyacá;1;2014
 ;5,908496;-72,926483;347,86;0,33;0,56;15/02/2014;1742;N;VIIRS;n;1;302,35;5,07;D;0;Boyacá;1;2014
 ;5,908924;-72,713432;296,62;0,35;0,57;14/02/2014;657;N;VIIRS;n;1;272,52;0,6;N;0;Boyacá;1;2014
 ;5,908957;-72,92382;333,17;0,33;0,56;15/02/2014;1742;N;VIIRS;n;1;299,52;5,07;D;0;Boyacá;1;2014
 ;5,909411;-72,716202;297,21;0,35;0,57;14/02/2014;657;N;VIIRS;n;1;273,82;0,6;N;0;Boyacá;1;2014
 ;5,909496;-72,927917;351,7;0,5;0,41;14/02/2014;1801;N;VIIRS;n;1;308,84;14,46;D;0;Boyacá;1;2014
 ;5,909613;-72,711929;335,97;0,48;0,4;14/02/2014;1801;N;VIIRS;n;1;298,62;7,02;D;0;Boyacá;1;2014
 ;5,911185;-72,936172;348,56;0,58;0,69;13/02/2014;536;N;VIIRS;n;1;280,15;7,92;N;0;Boyacá;1;2014
 ;5,911205;-72,4702;340,07;0,4;0,37;13/02/2014;1820;N;VIIRS;n;1;282,81;4,61;D;0;Boyacá;1;2014
 ;5,911557;-72,935974;346,94;0,58;0,7;13/02/2014;536;N;VIIRS;n;1;280,26;6,13;N;0;Boyacá;1;2014
 ;5,912315;-72,713989;333,67;0,4;0,37;13/02/2014;1820;N;VIIRS;n;1;277,51;5,68;D;0;Boyacá;1;2014
 ;5,913254;-72,712685;337,41;0,48;0,4;14/02/2014;1801;N;VIIRS;n;1;299,51;7,02;D;0;Boyacá;1;2014
 ;5,913276;-72,92807;346,57;0,5;0,41;14/02/2014;1801;N;VIIRS;n;1;298,73;98,16;D;0;Boyacá;1;2014
 ;5,914032;-72,711929;308,17;0,35;0,57;14/02/2014;657;N;VIIRS;n;1;273,13;1,84;N;0;Boyacá;1;2014
 ;5,918648;-72,715126;295,46;0,74;0,76;13/02/2014;716;N;VIIRS;n;1;273,56;1,98;N;0;Boyacá;1;2014
 ;5,920333;-72,726562;329,27;0,48;0,64;11/02/2014;1857;N;VIIRS;n;1;287,11;6,79;D;0;Boyacá;1;2014
 ;5,920503;-72,714409;334,69;0,48;0,4;14/02/2014;1801;N;VIIRS;n;1;298,47;12,2;D;0;Boyacá;1;2014
 ;5,920884;-72,722626;342,16;0,48;0,64;11/02/2014;1857;N;VIIRS;n;1;288,87;10,16;D;0;Boyacá;1;2014
 ;5,935997;-72,408325;338,06;0,61;0,54;15/02/2014;1742;N;VIIRS;n;1;291,87;4,55;D;0;Boyacá;1;2014
 ;5,93959;-74,369507;334,49;0,44;0,39;27/03/2014;1833;N;VIIRS;n;1;295,42;5,45;D;0;Boyacá;1;2014
 ;5,940176;-74,365494;339,74;0,44;0,39;27/03/2014;1833;N;VIIRS;n;1;299,54;5,45;D;0;Boyacá;1;2014
 ;5,941491;-72,461403;342,4;0,65;0,73;16/02/2014;1723;N;VIIRS;n;1;291,37;5,28;D;0;Boyacá;1;2014
 ;5,946699;-74,370522;337,67;0,44;0,39;27/03/2014;1833;N;VIIRS;n;1;297,38;4,68;D;0;Boyacá;1;2014
 ;5,951357;-73,536522;331,88;0,44;0,39;03/02/2014;1807;N;VIIRS;n;1;298,54;2,74;D;0;Boyacá;1;2014
 ;5,951541;-73,536896;330,15;0,44;0,39;03/02/2014;1807;N;VIIRS;n;1;298,21;2,56;D;0;Boyacá;1;2014
 ;5,959305;-72,47702;330,87;0,65;0,73;16/02/2014;1723;N;VIIRS;n;1;294,32;5,68;D;0;Boyacá;1;2014
 ;5,986109;-74,323532;335,52;0,44;0,39;11/03/2014;1833;N;VIIRS;n;1;288,07;5,61;D;0;Boyacá;1;2014
 ;5,986567;-74,323845;334,16;0,44;0,39;11/03/2014;1833;N;VIIRS;n;1;287,95;6,21;D;0;Boyacá;1;2014
 ;5,986677;-74,319641;332,32;0,44;0,39;11/03/2014;1833;N;VIIRS;n;1;283,06;5,61;D;0;Boyacá;1;2014
 ;5,987151;-74,319954;335,58;0,44;0,39;11/03/2014;1833;N;VIIRS;n;1;284,88;6,21;D;0;Boyacá;1;2014
 ;5,992549;-73,578888;326,87;0,32;0,55;10/03/2014;1852;N;VIIRS;n;1;274,55;2,3;D;0;Boyacá;1;2014
 ;5,993856;-73,578995;328,13;0,32;0,55;10/03/2014;1852;N;VIIRS;n;1;275,17;2,01;D;0;Boyacá;1;2014
 ;5,996898;-74,25782;330,46;0,4;0,37;22/03/2014;1827;N;VIIRS;n;1;288,87;2,1;D;0;Boyacá;1;2014
 ;5,998966;-73,490761;336,72;0,51;0,49;05/03/2014;1845;N;VIIRS;n;1;293,44;3,37;D;0;Boyacá;1;2014
 ;5,999463;-72,4263;332,69;0,47;0,39;14/02/2014;1801;N;VIIRS;n;1;296,71;5,15;D;0;Boyacá;1;2014
 ;6,000616;-72,425545;337,28;0,47;0,39;14/02/2014;1801;N;VIIRS;n;1;293,24;5,25;D;0;Boyacá;1;2014
 ;6,016963;-73,511925;333,08;0,4;0,44;11/01/2014;1838;N;VIIRS;n;1;298,41;3,27;D;0;Boyacá;1;2014
 ;6,020451;-72,4533;333,5;0,62;0,54;15/02/2014;1742;N;VIIRS;n;1;289,89;3,09;D;0;Boyacá;1;2014
 ;6,030293;-72,466316;345,96;0,65;0,73;16/02/2014;1723;N;VIIRS;n;1;294,06;51,94;D;0;Boyacá;1;2014
 ;6,033844;-72,472916;332,33;0,64;0,72;16/02/2014;1904;N;VIIRS;n;1;275,85;22,84;D;0;Boyacá;1;2014
 ;6,034442;-72,471626;310,78;0,4;0,44;17/02/2014;601;N;VIIRS;n;1;274,95;1,25;N;0;Boyacá;1;2014
 ;6,034658;-72,466621;337,04;0,64;0,72;16/02/2014;1904;N;VIIRS;n;1;275,35;25,72;D;0;Boyacá;1;2014
 ;6,034736;-74,432152;342,13;0,44;0,46;01/02/2014;1845;N;VIIRS;n;1;294,46;4,58;D;0;Boyacá;1;2014
 ;6,035223;-73,489159;340,52;0,49;0,4;07/02/2014;1832;N;VIIRS;n;1;294,2;6,77;D;0;Boyacá;1;2014
 ;6,037381;-73,490143;337,26;0,49;0,4;07/02/2014;1832;N;VIIRS;n;1;293,47;4,98;D;0;Boyacá;1;2014
 ;6,040364;-72,475075;355,63;0,64;0,72;16/02/2014;1904;N;VIIRS;n;1;277,04;22,84;D;0;Boyacá;1;2014
 ;6,040782;-73,469498;341,36;0,33;0,55;06/02/2014;1851;N;VIIRS;n;1;291,3;2,78;D;0;Boyacá;1;2014
 ;6,041114;-72,469315;355,71;0,64;0,72;16/02/2014;1904;N;VIIRS;n;1;269,49;25,72;D;0;Boyacá;1;2014
 ;6,041221;-73,454742;329,01;0,44;0,46;08/01/2014;1754;N;VIIRS;n;1;295,26;2,93;D;0;Boyacá;1;2014
 ;6,041697;-74,371857;336,83;0,54;0,42;11/01/2014;1838;N;VIIRS;n;1;292,06;10,38;D;0;Boyacá;1;2014
 ;6,046312;-72,449883;349,82;0,62;0,54;15/02/2014;1742;N;VIIRS;n;1;295,66;21,29;D;0;Boyacá;1;2014
 ;6,049659;-74,405609;334,08;0,44;0,39;27/03/2014;1833;N;VIIRS;n;1;299,76;1,54;D;0;Boyacá;1;2014
 ;6,055363;-73,463409;341,54;0,49;0,4;11/03/2014;1833;N;VIIRS;n;1;291,85;15,98;D;0;Boyacá;1;2014
 ;6,065625;-74,548012;344,68;0,42;0,38;24/02/2014;1814;N;VIIRS;n;1;297,3;5,25;D;0;Boyacá;1;2014
 ;6,070545;-73,497047;329,46;0,42;0,37;06/03/2014;1826;N;VIIRS;n;1;283,62;2,47;D;0;Boyacá;1;2014
 ;6,091364;-72,377258;352,03;0,64;0,72;16/02/2014;1904;N;VIIRS;n;1;293,08;19,91;D;0;Boyacá;1;2014
 ;6,118432;-74,515503;343,62;0,5;0,41;07/03/2014;1808;N;VIIRS;n;1;292,94;6,68;D;0;Boyacá;1;2014
 ;6,143415;-74,525337;334,02;0,44;0,46;05/03/2014;1845;N;VIIRS;n;1;289,53;1,25;D;0;Boyacá;1;2014
 ;6,144783;-74,482338;328,72;0,4;0,44;29/01/2014;1801;N;VIIRS;n;1;296,25;2,82;D;0;Boyacá;1;2014
 ;6,151954;-72,527802;342,35;0,62;0,54;15/02/2014;1742;N;VIIRS;n;1;307,97;11,97;D;0;Boyacá;1;2014
 ;6,152603;-72,498917;341,69;0,46;0,39;17/01/2014;1826;N;VIIRS;n;1;307,94;13,31;D;0;Boyacá;1;2014
 ;6,152908;-72,522362;339,97;0,62;0,54;15/02/2014;1742;N;VIIRS;n;1;302,36;11,97;D;0;Boyacá;1;2014
 ;6,502673;-72,684822;337,09;0,41;0,37;19/02/2014;1807;N;VIIRS;n;1;303,76;3,65;D;0;Boyacá;1;2014
 ;6,627663;-72,154495;335,67;0,68;0,74;16/02/2014;1904;N;VIIRS;n;1;288,25;8,15;D;0;Boyacá;1;2014
 ;6,638371;-72,270248;338,43;0,59;0,53;15/02/2014;1742;N;VIIRS;n;1;292,15;13,11;D;0;Boyacá;1;2014
 ;6,639357;-72,26461;330,62;0,59;0,52;15/02/2014;1742;N;VIIRS;n;1;289,41;11,29;D;0;Boyacá;1;2014
 ;6,640301;-72,266861;355,02;0,59;0,53;15/02/2014;1742;N;VIIRS;n;1;294,28;20,92;D;0;Boyacá;1;2014
 ;6,640417;-72,222786;333,16;0,54;0,42;29/03/2014;1756;N;VIIRS;n;1;298,17;6,66;D;0;Boyacá;1;2014
 ;6,644779;-72,129021;347,26;0,42;0,37;12/01/2014;1819;N;VIIRS;n;1;298,54;7,17;D;0;Boyacá;1;2014
 ;6,645368;-72,125084;333,07;0,42;0,37;12/01/2014;1819;N;VIIRS;n;1;294,74;7,17;D;0;Boyacá;1;2014
 ;6,646386;-72,222839;335,17;0,61;0,71;16/02/2014;1724;N;VIIRS;n;1;295,59;8,78;D;0;Boyacá;1;2014
 ;6,647083;-72,219116;351,84;0,61;0,71;16/02/2014;1724;N;VIIRS;n;1;299,09;8,78;D;0;Boyacá;1;2014
 ;6,649172;-72,216797;330,63;0,61;0,71;16/02/2014;1724;N;VIIRS;n;1;297,28;14,53;D;0;Boyacá;1;2014
 ;6,660875;-72,2174;355,82;0,61;0,71;16/02/2014;1724;N;VIIRS;n;1;297,7;26,81;D;0;Boyacá;1;2014
 ;6,662068;-72,21994;329,99;0,61;0,71;16/02/2014;1724;N;VIIRS;n;1;292,4;24,8;D;0;Boyacá;1;2014
 ;6,663676;-72,211014;326,89;0,61;0,71;16/02/2014;1724;N;VIIRS;n;1;294,31;31,87;D;0;Boyacá;1;2014
 ;6,701874;-72,313591;349,03;0,45;0,39;13/01/2014;1801;N;VIIRS;n;1;290,64;18,55;D;0;Boyacá;1;2014
 ;6,706992;-72,139427;342,86;0,32;0,55;17/02/2014;1845;N;VIIRS;n;1;291,35;3,41;D;0;Boyacá;1;2014
 ;6,713329;-72,186264;333,12;0,41;0,37;13/02/2014;1820;N;VIIRS;n;1;287,93;4,67;D;0;Boyacá;1;2014
 ;6,723138;-72,129578;331,15;0,49;0,4;01/01/2014;1825;N;VIIRS;n;1;297,53;4,56;D;0;Boyacá;1;2014
 ;6,72377;-72,125145;333,31;0,49;0,4;01/01/2014;1825;N;VIIRS;n;1;297,8;5,45;D;0;Boyacá;1;2014
 ;6,725161;-72,127007;343,58;0,49;0,4;01/01/2014;1825;N;VIIRS;n;1;301,19;18,52;D;0;Boyacá;1;2014
 ;6,727532;-72,125252;332,76;0,49;0,4;01/01/2014;1825;N;VIIRS;n;1;297,78;6,91;D;0;Boyacá;1;2014
 ;6,733698;-72,437096;326,38;0,63;0,72;16/02/2014;1724;N;VIIRS;n;1;282,43;5,91;D;0;Boyacá;1;2014
 ;6,924722;-71,996201;331,47;0,42;0,38;12/01/2014;1819;N;VIIRS;n;1;297,53;3,35;D;0;Boyacá;1;2014
 ;6,946517;-72,02124;331,7;0,44;0,38;14/02/2014;1801;N;VIIRS;n;1;295,31;3,83;D;0;Boyacá;1;2014
 ;6,9802;-72,013031;335,9;0,42;0,38;17/03/2014;1821;N;VIIRS;n;1;298,32;11,45;D;0;Boyacá;1;2014
 ;6,989054;-71,996445;331,38;0,55;0,68;31/03/2014;1859;N;VIIRS;n;1;290,23;2,42;D;0;Boyacá;1;2014
 ;6,992692;-71,998322;332,54;0,55;0,68;31/03/2014;1859;N;VIIRS;n;1;292,97;6,27;D;0;Boyacá;1;2014
 ;6,993398;-71,993141;341,48;0,55;0,68;31/03/2014;1859;N;VIIRS;n;1;293,39;6,27;D;0;Boyacá;1;2014
 ;6,995469;-71,996758;348,23;0,55;0,68;31/03/2014;1859;N;VIIRS;n;1;293,23;8,48;D;0;Boyacá;1;2014
 ;6,998283;-71,988373;336,11;0,52;0,41;29/03/2014;1756;N;VIIRS;n;1;306,21;3,08;D;0;Boyacá;1;2014
 ;7,000974;-71,987335;335,63;0,52;0,41;29/03/2014;1756;N;VIIRS;n;1;306,22;3,97;D;0;Boyacá;1;2014
 ;4,909369;-73,327271;336,84;0,48;0,4;23/02/2014;1832;N;VIIRS;n;1;296,16;4,24;D;3;Boyacá;1;2014
