Año,Trimestre,Mes,Día,acq_time,Año,bright_ti4,bright_ti5,confidence,daynight,frp,Id,instrument,Promedio de latitude,Promedio de longitude,satellite,scan,track,Trimestre,type,version,Zona
2015,Trim. 4,diciembre,22,1623,12,901.14,838.42,n,N,5.53,"",VIIRS,5.607702333333333,-73.26813766666668,N,1.41,1.9300000000000002,6045,4,3,Boyacá
2015,Trim. 4,diciembre,23,1806,4,334.73,306.63,l,D,2.27,"",VIIRS,5.823045,-73.014023,N,0.42,0.38,2015,0,1,Boyacá
2015,Trim. 4,diciembre,23,30702,68,5862.39,5134.44,n,D,286.72,"",VIIRS,5.497102764705882,-73.60148352941177,N,7.650000000000002,6.629999999999999,34255,0,17,Boyacá
2015,Trim. 4,diciembre,23,2812,16,1205.6,1099.49,n,N,4.77,"",VIIRS,5.43248375,-73.6300335,N,1.6,2.4,8060,2,4,Boyacá
2015,Trim. 4,diciembre,24,3494,8,734,645.04,h,D,332.82,"",VIIRS,5.462208,-73.5913695,N,1.18,1.06,4030,0,2,Boyacá
2015,Trim. 4,diciembre,24,3494,8,612.42,619.17,l,D,170.52,"",VIIRS,5.743566,-74.0812875,N,0.9199999999999999,1.09,4030,3,2,Boyacá
2015,Trim. 4,diciembre,24,8735,20,1701.72,1492.8,n,D,225.14,"",VIIRS,5.5300818,-73.7712678,N,2.69,2.67,10075,0,5,Boyacá
2015,Trim. 4,diciembre,24,5152,32,2414.89,2241.95,n,N,8.21,"",VIIRS,5.520305625000001,-73.42781825,N,3.1700000000000004,3.5300000000000002,16120,12,8,Boyacá
2015,Trim. 4,diciembre,25,9002,20,1674.95,1472.9,n,D,30.69,"",VIIRS,5.837528600000001,-72.5572738,N,3.02,3.5100000000000002,10075,4,5,Boyacá
2015,Trim. 4,diciembre,25,11875,76,5765.3,5337.1,n,N,18.21,"",VIIRS,5.546805526315788,-73.37144752631578,N,7.279999999999999,6.850000000000001,38285,28,19,Boyacá
2015,Trim. 4,diciembre,26,5550,12,1101,905.49,h,D,43.5,"",VIIRS,5.542906666666666,-73.19185866666668,N,1.02,1.6799999999999997,6045,0,3,Boyacá
2015,Trim. 4,diciembre,26,16650,36,3085.63,2664.49,n,D,83.39,"",VIIRS,5.611042666666666,-73.03917266666667,N,3.1500000000000004,5.09,18135,0,9,Boyacá
2015,Trim. 4,diciembre,26,3636,24,1850.23,1711.4,n,N,10.22,"",VIIRS,5.652548166666667,-72.54588600000001,N,2.9399999999999995,2.4200000000000004,12090,6,6,Boyacá
2015,Trim. 4,diciembre,27,9155,20,1676.06,1471.83,n,D,16.51,"",VIIRS,5.663325599999999,-72.92185839999999,N,2.0599999999999996,2.07,10075,0,5,Boyacá
2015,Trim. 4,diciembre,27,2735,20,1566.66,1396.34,n,N,11.66,"",VIIRS,5.592877799999999,-73.20930639999999,N,1.8200000000000003,2.86,10075,10,5,Boyacá
2015,Trim. 4,diciembre,28,10872,24,2014.22,1755.83,n,D,34.84,"",VIIRS,5.651695333333333,-73.56600316666666,N,2.4,2.2199999999999998,12090,0,6,Boyacá
2015,Trim. 4,diciembre,28,5823,40,3038.07,2842.32,n,N,20.37,"",VIIRS,5.685092,-72.5696158,N,6.280000000000001,7.149999999999999,20150,6,10,Boyacá
2015,Trim. 4,diciembre,29,3507,8,674.27,595.6,n,D,13.71,"",VIIRS,5.724375500000001,-73.4911195,N,0.9,0.9299999999999999,4030,0,2,Boyacá
2015,Trim. 4,diciembre,29,1300,8,640.5,562.57,n,N,7.66,"",VIIRS,5.7701525,-72.9062155,N,1.08,1.02,4030,4,2,Boyacá
2015,Trim. 4,diciembre,30,1915,4,330.07,290.24,n,D,8.76,"",VIIRS,5.816545,-74.613785,N,0.73,0.76,2015,0,1,Boyacá
2015,Trim. 4,diciembre,30,5679,36,2736.17,2573.76,n,N,10.94,"",VIIRS,5.800397444444444,-73.53370222222222,N,3.7300000000000004,3.349999999999999,18135,13,9,Boyacá
2015,Trim. 4,diciembre,31,5568,12,1025.09,894.87,n,D,14.82,"",VIIRS,5.814667333333333,-74.616445,N,1.0499999999999998,1.71,6045,0,3,Boyacá
2015,Trim. 4,diciembre,31,4896,32,2496.35,2321.48,n,N,32.48,"",VIIRS,5.772071250000001,-74.357514375,N,4.03,3.25,16120,6,8,Boyacá
2016,Trim. 1,enero,1,7351,4,1354.42,1193.26,n,D,79.37,"",VIIRS,5.77434,-74.20585025,N,1.99,1.69,8064,0,4,Boyacá
2016,Trim. 1,enero,1,3871,7,2180.68,2001.01,n,N,16.33,"",VIIRS,5.744901857142858,-73.56083685714286,N,3.17,3.7299999999999995,14112,8,7,Boyacá
2016,Trim. 1,enero,2,1819,1,345.46,293,n,D,8.83,"",VIIRS,5.788371,-72.236938,N,0.41,0.37,2016,0,1,Boyacá
2016,Trim. 1,enero,3,7200,4,1335.75,1199.15,n,D,21.65,"",VIIRS,5.716634,-73.80241775,N,1.8599999999999999,1.72,8064,0,4,Boyacá
2016,Trim. 1,enero,4,2548,4,1207.5,1140.11,n,N,5.14,"",VIIRS,5.60780075,-72.68042175,N,2.12,1.66,8064,8,4,Boyacá
2016,Trim. 1,enero,5,6185,10,3043.24,2827.77,n,N,14.22,"",VIIRS,5.6197187,-73.10644450000001,N,3.9300000000000006,3.6399999999999992,20160,20,10,Boyacá
2016,Trim. 1,enero,6,600,1,302.16,280.62,n,N,1.55,"",VIIRS,6.218708,-74.57431,N,0.55,0.51,2016,3,1,Boyacá
2016,Trim. 1,enero,7,5475,3,1010.76,903.02,n,D,26.55,"",VIIRS,5.917437333333332,-73.63144966666665,N,1.25,1.12,6048,5,3,Boyacá
2016,Trim. 1,enero,8,1806,1,335.64,306.88,l,D,5.42,"",VIIRS,5.774601,-72.881393,N,0.42,0.38,2016,2,1,Boyacá
2016,Trim. 1,enero,8,7224,4,1344.37,1188.54,n,D,27.58,"",VIIRS,5.91913475,-73.66317,N,1.8199999999999998,1.5499999999999998,8064,0,4,Boyacá
2016,Trim. 1,enero,8,1404,2,602.32,572.67,n,N,4.09,"",VIIRS,5.444157000000001,-72.4546775,N,0.96,1.3,4032,4,2,Boyacá
2016,Trim. 1,enero,9,643,1,310.31,293.2,n,N,1.43,"",VIIRS,6.218641,-74.573158,N,0.5,0.41,2016,2,1,Boyacá
2016,Trim. 1,enero,10,3637,2,663.21,579.01,n,D,7.89,"",VIIRS,5.5945975,-73.200615,N,1.1400000000000001,1.38,4032,0,2,Boyacá
2016,Trim. 1,enero,10,4375,7,2124.23,1985.55,n,N,7.44,"",VIIRS,5.621985,-73.59110914285714,N,2.6799999999999997,2.5199999999999996,14112,14,7,Boyacá
2016,Trim. 1,enero,11,1850,1,342.11,306.54,n,D,6.46,"",VIIRS,5.772167,-72.873695,N,0.36,0.57,2016,2,1,Boyacá
2016,Trim. 1,enero,11,2424,4,1208.88,1144.27,n,N,3.88,"",VIIRS,5.53560375,-72.934494,N,2.05,1.66,8064,6,4,Boyacá
2016,Trim. 1,enero,12,1831,1,341.03,315.86,l,D,36.71,"",VIIRS,5.548984,-72.800438,N,0.53,0.42,2016,0,1,Boyacá
2016,Trim. 1,enero,12,7324,4,1371.21,1229.45,n,D,145.88,"",VIIRS,5.547419250000001,-72.80023375,N,2.12,1.68,8064,0,4,Boyacá
2016,Trim. 1,enero,12,547,1,302.73,284.33,n,N,1.28,"",VIIRS,5.735494,-72.235085,N,0.62,0.54,2016,0,1,Boyacá
2016,Trim. 1,enero,13,5436,3,1027.69,890.06,n,D,22.23,"",VIIRS,5.9575233333333335,-72.50604499999999,N,1.1400000000000001,1.08,6048,0,3,Boyacá
2016,Trim. 1,enero,14,1753,1,336.48,298.07,n,D,7.05,"",VIIRS,5.746563,-72.335152,N,0.57,0.43,2016,0,1,Boyacá
2016,Trim. 1,enero,14,3250,5,1500.23,1405.11,n,N,5.06,"",VIIRS,5.6983096,-73.3750902,N,2.5200000000000005,2.46,10080,9,5,Boyacá
2016,Trim. 1,enero,15,7572,12,3625.54,3379.25,n,N,13.06,"",VIIRS,5.5419455,-73.10857266666666,N,5.11,4.53,24192,21,12,Boyacá
2016,Trim. 1,enero,16,3712,2,690.54,596.67,n,D,14.78,"",VIIRS,5.59488,-73.8695755,N,0.79,1.1800000000000002,4032,0,2,Boyacá
2016,Trim. 1,enero,16,5508,9,2749.58,2542.24,n,N,10.96,"",VIIRS,5.6081243333333335,-73.31707688888888,N,4.010000000000001,3.47,18144,14,9,Boyacá
2016,Trim. 1,enero,17,25718,14,4754.12,4192.25,n,D,177.13,"",VIIRS,5.469814642857143,-72.85324964285715,N,6.07,6.450000000000001,28224,0,14,Boyacá
2016,Trim. 1,enero,17,1659,3,904.1,847.38,n,N,4.17,"",VIIRS,5.566873,-72.952629,N,1.63,1.53,6048,6,3,Boyacá
2016,Trim. 1,enero,18,1818,1,335.73,309.8,l,D,3.18,"",VIIRS,6.154122,-72.520309,N,0.4,0.37,2016,0,1,Boyacá
2016,Trim. 1,enero,18,23637,13,4391.71,3934.32,n,D,62.93,"",VIIRS,5.90571276923077,-72.64856484615385,N,5.170000000000001,4.75,26208,2,13,Boyacá
2016,Trim. 1,enero,18,1602,3,916.4,846.22,n,N,6.68,"",VIIRS,5.811073333333333,-73.120079,N,1.7799999999999998,2.0999999999999996,6048,4,3,Boyacá
2016,Trim. 1,enero,19,1800,1,333,307.89,l,D,7.17,"",VIIRS,5.77208,-72.877274,N,0.5,0.41,2016,2,1,Boyacá
2016,Trim. 1,enero,19,12477,7,2371.01,2102.94,n,D,63.45,"",VIIRS,5.701975857142857,-72.929075,N,3.31,2.8600000000000003,14112,3,7,Boyacá
2016,Trim. 1,enero,19,1968,3,917.03,834.63,n,N,5.03,"",VIIRS,5.673629333333333,-72.91766366666667,N,1.04,1.6800000000000002,6048,4,3,Boyacá
2016,Trim. 1,enero,20,2548,4,1216.48,1090.35,n,N,6.3,"",VIIRS,5.74052575,-73.426323,N,1.93,1.5999999999999999,8064,6,4,Boyacá
2016,Trim. 1,enero,21,4333,7,2162.03,1868.84,n,N,7.16,"",VIIRS,4.636398857142857,-73.068207,N,2.7300000000000004,2.5199999999999996,14112,0,7,Boyacá
2016,Trim. 1,enero,22,9215,5,1709.68,1493.08,n,D,97.32,"",VIIRS,5.5253732,-73.56578520000001,N,2.48,2.44,10080,0,5,Boyacá
2016,Trim. 1,enero,22,1118,2,630.69,552.42,n,N,3.73,"",VIIRS,6.2393295,-72.666447,N,0.83,0.9,4032,2,2,Boyacá
2016,Trim. 1,enero,23,7300,4,1332.84,1189.93,n,D,19.5,"",VIIRS,6.6577125,-72.187393,N,1.92,1.6,8064,0,4,Boyacá
2016,Trim. 1,enero,23,2161,4,1236.63,1143.45,n,N,5.62,"",VIIRS,5.804765,-72.75351925,N,1.75,2.4899999999999998,8064,4,4,Boyacá
2016,Trim. 1,enero,24,19866,11,3727.07,3310.61,n,D,103.7,"",VIIRS,5.830197090909092,-72.72780272727273,N,4.59,4.12,22176,5,11,Boyacá
2016,Trim. 1,enero,24,1404,2,600.44,564.35,n,N,3.31,"",VIIRS,5.768926,-72.904732,N,0.88,1.25,4032,4,2,Boyacá
2016,Trim. 1,enero,25,1747,1,339.51,284.46,n,D,9.28,"",VIIRS,5.695442,-72.468849,N,0.49,0.49,2016,0,1,Boyacá
2016,Trim. 1,enero,25,5144,8,2485.84,2311.02,n,N,15.94,"",VIIRS,5.652877375,-72.4627085,N,3.6100000000000003,3.729999999999999,16128,6,8,Boyacá
2016,Trim. 1,enero,26,5544,3,1101,891.17,h,D,60.74,"",VIIRS,5.805302,-72.88360333333334,N,2.15,2.26,6048,0,3,Boyacá
2016,Trim. 1,enero,26,12636,7,2385.91,2104.75,n,D,86.83,"",VIIRS,5.661507428571428,-73.087484,N,4.73,5.16,14112,2,7,Boyacá
2016,Trim. 1,enero,26,9368,15,4607.58,4243.95,n,N,18.3,"",VIIRS,5.508430399999998,-73.1193776,N,5.7700000000000005,5.4,30240,12,15,Boyacá
2016,Trim. 1,enero,27,3698,2,734,597.11,h,D,39.46,"",VIIRS,5.3608055,-72.5937045,N,0.74,1.16,4032,0,2,Boyacá
2016,Trim. 1,enero,27,1850,1,330.35,301.11,l,D,4.73,"",VIIRS,5.666399,-72.472252,N,0.38,0.59,2016,0,1,Boyacá
2016,Trim. 1,enero,27,22197,12,4065.5,3600.95,n,D,82.15,"",VIIRS,5.713482666666668,-72.82955866666667,N,4.930000000000001,6.889999999999999,24192,0,12,Boyacá
2016,Trim. 1,enero,27,4242,7,2114.63,2000.62,n,N,8.07,"",VIIRS,5.610143285714285,-72.922786,N,3.59,2.89,14112,10,7,Boyacá
2016,Trim. 1,enero,28,1831,1,334.85,307.13,l,D,11.42,"",VIIRS,5.400128,-73.723099,N,0.47,0.4,2016,0,1,Boyacá
2016,Trim. 1,enero,28,5493,3,1013.06,904.24,n,D,26.42,"",VIIRS,6.247231666666667,-72.81783033333333,N,1.42,1.27,6048,0,3,Boyacá
2016,Trim. 1,enero,28,2735,5,1510.11,1403.5,n,N,7.31,"",VIIRS,5.589892600000001,-73.2132202,N,1.83,2.8899999999999997,10080,8,5,Boyacá
2016,Trim. 1,enero,29,23556,13,4448.68,3965.63,n,D,180.15,"",VIIRS,5.860444538461537,-72.60028238461538,N,5.0200000000000005,4.68,26208,0,13,Boyacá
2016,Trim. 1,enero,30,1753,1,336.01,306.63,l,D,3.15,"",VIIRS,5.767439,-73.136887,N,0.43,0.46,2016,0,1,Boyacá
2016,Trim. 1,enero,30,3506,2,685.8,604.56,n,D,36.42,"",VIIRS,5.7670195,-73.7076755,N,0.9299999999999999,0.95,4032,0,2,Boyacá
2016,Trim. 1,enero,30,1298,2,597.44,573.86,n,N,3.59,"",VIIRS,5.603495000000001,-72.6946945,N,1.1099999999999999,1.02,4032,4,2,Boyacá
2016,Trim. 1,enero,31,1734,1,367,320.04,h,D,131.18,"",VIIRS,5.50146,-73.518814,N,0.48,0.65,2016,0,1,Boyacá
2016,Trim. 1,enero,31,22542,13,4420.86,3881.73,n,D,109.32,"",VIIRS,5.638771230769231,-72.78502653846154,N,5.52,7.990000000000001,26208,2,13,Boyacá
2016,Trim. 1,enero,31,4417,7,2153.57,2002.16,n,N,10.77,"",VIIRS,5.665568714285714,-72.93566571428572,N,3.0100000000000002,2.6599999999999997,14112,14,7,Boyacá
2016,Trim. 1,febrero,1,1856,1,367,302.39,h,D,21.43,"",VIIRS,5.791165,-72.666809,N,0.48,0.64,2016,0,1,Boyacá
2016,Trim. 1,febrero,1,10856,6,2040.23,1774.44,n,D,54.67,"",VIIRS,6.054097333333334,-72.88266,N,3.3000000000000007,4.04,12096,0,6,Boyacá
2016,Trim. 1,febrero,1,5508,9,2794.16,2582.16,n,N,12.61,"",VIIRS,5.6716927777777775,-72.62060888888887,N,3.7800000000000007,3.38,18144,10,9,Boyacá
2016,Trim. 1,febrero,2,1837,1,330.76,305.32,l,D,2.37,"",VIIRS,5.775919,-72.882126,N,0.44,0.46,2016,2,1,Boyacá
2016,Trim. 1,febrero,2,33066,18,6124.83,5387.21,n,D,205.25,"",VIIRS,6.437699333333333,-72.56414027777778,N,8.46,8.550000000000002,36288,0,18,Boyacá
2016,Trim. 1,febrero,2,1106,2,599.23,557.77,n,N,5.66,"",VIIRS,5.548181,-73.289772,N,1.15,1.04,4032,4,2,Boyacá
2016,Trim. 1,febrero,3,1818,1,367,326.81,h,D,42.34,"",VIIRS,6.103122,-73.547028,N,0.39,0.36,2016,0,1,Boyacá
2016,Trim. 1,febrero,3,3636,2,675.58,623.15,l,D,15.22,"",VIIRS,5.6276465,-73.2024305,N,0.77,0.72,4032,4,2,Boyacá
2016,Trim. 1,febrero,3,32724,18,6135.5,5425.67,n,D,200.8,"",VIIRS,6.201643833333333,-72.5359368888889,N,7.240000000000003,6.620000000000001,36288,0,18,Boyacá
2016,Trim. 1,febrero,3,2670,5,1495.33,1406.48,n,N,8.69,"",VIIRS,5.6834788000000005,-73.0459548,N,2.9199999999999995,3.4799999999999995,10080,10,5,Boyacá
2016,Trim. 1,febrero,4,14113,8,2699.16,2400.81,n,D,59.53,"",VIIRS,6.1735546249999995,-72.5795995,N,3.630000000000001,3.1900000000000004,16128,2,8,Boyacá
2016,Trim. 1,febrero,6,5706,3,1101,903.27,h,D,39.6,"",VIIRS,5.578541333333334,-73.81880699999999,N,1.5,1.98,6048,0,3,Boyacá
2016,Trim. 1,febrero,6,10692,6,2042.6,1766.5,n,D,71.06,"",VIIRS,5.917851333333334,-73.16899983333333,N,3.63,4.2299999999999995,12096,0,6,Boyacá
2016,Trim. 1,febrero,6,9270,15,4528.36,4255.31,n,N,13.13,"",VIIRS,5.608218933333333,-73.00023860000002,N,5.8599999999999985,5.450000000000001,30240,22,15,Boyacá
2016,Trim. 1,febrero,7,1843,1,354.45,294.79,n,D,41.59,"",VIIRS,5.711616,-72.261841,N,0.61,0.53,2016,0,1,Boyacá
2016,Trim. 1,febrero,7,6149,11,3402.72,3124.94,n,N,19.79,"",VIIRS,5.655513727272727,-72.88300672727273,N,4.71,5.03,22176,12,11,Boyacá
2016,Trim. 1,febrero,8,3648,2,672.55,595.01,n,D,31.43,"",VIIRS,5.96169,-74.435303,N,0.78,0.72,4032,3,2,Boyacá
2016,Trim. 1,febrero,9,7220,4,1355.64,1197.14,n,D,19.17,"",VIIRS,5.333821250000001,-72.603569,N,1.68,1.5,8064,0,4,Boyacá
2016,Trim. 1,febrero,9,5616,8,2446.24,2254.31,n,N,13.43,"",VIIRS,5.542521375,-72.97668175,N,3.49,4.99,16128,10,8,Boyacá
2016,Trim. 1,febrero,10,3494,2,669.25,577.15,n,D,11.14,"",VIIRS,5.718512499999999,-74.1110685,N,1.28,1.08,4032,0,2,Boyacá
2016,Trim. 1,febrero,10,1929,3,900.26,843.57,n,N,3.9,"",VIIRS,5.758890666666667,-72.92565400000001,N,1.26,1.35,6048,6,3,Boyacá
2016,Trim. 1,febrero,11,5364,3,997.72,867.64,n,D,18.31,"",VIIRS,5.494033666666667,-73.865209,N,1.8900000000000001,2.15,6048,3,3,Boyacá
2016,Trim. 1,febrero,11,3744,6,1891.47,1759.16,n,N,11.69,"",VIIRS,5.510443666666667,-72.38887533333333,N,2.4,2.22,12096,2,6,Boyacá
2016,Trim. 1,febrero,12,605,1,326.24,292.1,n,N,3.08,"",VIIRS,5.443888,-72.455391,N,0.48,0.4,2016,2,1,Boyacá
2016,Trim. 1,febrero,13,3660,2,667.86,585.49,n,D,14.65,"",VIIRS,5.601158,-73.56024550000001,N,0.96,0.8,4032,0,2,Boyacá
2016,Trim. 1,febrero,13,546,1,299.75,279.69,n,N,1.27,"",VIIRS,5.478064,-73.525795,N,0.38,0.59,2016,2,1,Boyacá
2016,Trim. 1,febrero,14,1812,1,337.07,310.82,l,D,11.31,"",VIIRS,5.712505,-73.020584,N,0.39,0.36,2016,0,1,Boyacá
2016,Trim. 1,febrero,14,14496,8,2702.9,2426.3,n,D,38.35,"",VIIRS,5.7422358749999995,-72.882062875,N,3.0999999999999996,2.9,16128,0,8,Boyacá
2016,Trim. 1,febrero,15,1947,3,895.17,846.97,n,N,3.82,"",VIIRS,5.6746430000000005,-73.09313200000001,N,1.55,1.48,6048,6,3,Boyacá
2016,Trim. 1,febrero,16,1734,1,367,299.25,h,D,14.36,"",VIIRS,5.513366,-73.563431,N,0.49,0.65,2016,0,1,Boyacá
2016,Trim. 1,febrero,16,10404,6,2063.51,1749.88,n,D,53,"",VIIRS,5.8053669999999995,-73.3187065,N,2.81,3.82,12096,3,6,Boyacá
2016,Trim. 1,febrero,16,8190,13,3945.83,3679.41,n,N,13.05,"",VIIRS,5.579513230769231,-73.21635838461539,N,5.450000000000001,4.88,26208,26,13,Boyacá
2016,Trim. 1,febrero,17,12236,20,6195.08,5637.46,n,N,40.25,"",VIIRS,5.5677872,-73.42321775,N,9.08,7.759999999999999,40320,12,20,Boyacá
2016,Trim. 1,febrero,18,3674,2,734,673.67,h,D,138.2,"",VIIRS,5.5355055,-73.567814,N,0.78,0.88,4032,0,2,Boyacá
2016,Trim. 1,febrero,18,16530,9,3050.01,2697.65,n,D,158.95,"",VIIRS,5.293978777777777,-73.60845277777779,N,3.8200000000000003,3.93,18144,0,9,Boyacá
2016,Trim. 1,febrero,18,553,1,295.75,278.79,n,N,1.38,"",VIIRS,5.47771,-73.524139,N,0.6,0.53,2016,2,1,Boyacá
2016,Trim. 1,febrero,19,18180,10,3348.74,2996.13,n,D,59.01,"",VIIRS,5.2614812,-72.8612924,N,3.9000000000000004,3.6099999999999994,20160,0,10,Boyacá
2016,Trim. 1,febrero,20,5277,3,1014.44,882.31,n,D,72.51,"",VIIRS,5.844335666666666,-72.29890433333334,N,1.41,1.17,6048,0,3,Boyacá
2016,Trim. 1,febrero,20,2620,4,1232.08,1128.64,n,N,5.72,"",VIIRS,5.694773,-73.0616665,N,1.6400000000000001,2.22,8064,8,4,Boyacá
2016,Trim. 1,febrero,24,3648,2,666.84,613.76,l,D,6.95,"",VIIRS,5.9588565,-73.72842,N,0.8200000000000001,0.74,4032,3,2,Boyacá
2016,Trim. 1,febrero,24,36480,20,6788.52,5983.63,n,D,224.33,"",VIIRS,5.94715525,-73.72270929999999,N,8.260000000000002,7.419999999999998,40320,6,20,Boyacá
2016,Trim. 1,febrero,24,2160,4,1259.3,1122.21,n,N,8.2,"",VIIRS,5.77419375,-72.87880125,N,1.8,2.52,8064,8,4,Boyacá
2016,Trim. 1,febrero,25,702,1,296.92,279.23,n,N,1.26,"",VIIRS,5.463773,-73.55645,N,0.4,0.6,2016,2,1,Boyacá
2016,Trim. 1,febrero,27,3454,2,666.95,574.32,n,D,10.39,"",VIIRS,5.7410265,-72.55932250000001,N,1.05,1.34,4032,0,2,Boyacá
2016,Trim. 1,febrero,27,624,1,295.6,284.29,n,N,1.02,"",VIIRS,5.773331,-72.875351,N,0.39,0.36,2016,2,1,Boyacá
2016,Trim. 1,febrero,28,1849,1,367,287.42,l,D,11.47,"",VIIRS,5.577519,-72.939552,N,0.35,0.57,2016,0,1,Boyacá
2016,Trim. 1,febrero,28,16641,9,3088.75,2611.4,n,D,79.06,"",VIIRS,6.075682111111111,-72.65292688888889,N,3.650000000000001,5.21,18144,3,9,Boyacá
2016,Trim. 1,febrero,29,21960,12,4056.59,3471.72,n,D,84.42,"",VIIRS,6.024242749999999,-74.19479991666667,N,5.2299999999999995,4.66,24192,9,12,Boyacá
2016,Trim. 1,marzo,1,1811,1,341.19,292.56,n,D,6.05,"",VIIRS,6.165157,-73.460197,N,0.39,0.37,2016,0,1,Boyacá
2016,Trim. 1,marzo,2,8762,5,1689.78,1470.23,n,D,42.19,"",VIIRS,5.7603212,-73.87622820000001,N,2.41,2.41,10080,0,5,Boyacá
2016,Trim. 1,marzo,2,649,1,295.79,275.04,n,N,1.13,"",VIIRS,5.320637,-73.704521,N,0.47,0.48,2016,2,1,Boyacá
2016,Trim. 1,marzo,3,3468,2,690.9,575.38,n,D,17.56,"",VIIRS,5.6734305,-72.29282,N,0.8,1.2,4032,0,2,Boyacá
2016,Trim. 1,marzo,3,4410,7,2112.33,1976.64,n,N,6.72,"",VIIRS,5.525481142857143,-73.40546842857144,N,2.8800000000000003,2.6100000000000003,14112,12,7,Boyacá
2016,Trim. 1,marzo,4,7420,4,1340.13,1171.8,n,D,26.29,"",VIIRS,5.53827675,-72.75141325,N,1.84,2.54,8064,2,4,Boyacá
2016,Trim. 1,marzo,4,4277,7,2106.18,1974.85,n,N,7.52,"",VIIRS,5.648295285714285,-72.81526099999999,N,3.0100000000000002,2.65,14112,10,7,Boyacá
2016,Trim. 1,marzo,5,34888,19,6477.45,5673.18,n,D,152.02,"",VIIRS,5.613010000000001,-73.23772389473686,N,8.670000000000002,8.5,38304,3,19,Boyacá
2016,Trim. 1,marzo,5,1104,2,633.33,581.07,n,N,4.36,"",VIIRS,5.4432235,-72.455284,N,1.02,0.98,4032,4,2,Boyacá
2016,Trim. 1,marzo,6,25446,14,4767.88,4107.02,n,D,124.86,"",VIIRS,5.766824999999999,-72.58061057142856,N,5.550000000000001,5.130000000000001,28224,0,14,Boyacá
2016,Trim. 1,marzo,7,1759,1,335.09,287.84,n,D,7.44,"",VIIRS,5.668349,-72.306503,N,0.47,0.4,2016,0,1,Boyacá
2016,Trim. 1,marzo,8,3180,5,1531.81,1378.26,n,N,10.13,"",VIIRS,5.6022996,-72.3968386,N,2.7,2.1,10080,0,5,Boyacá
2016,Trim. 1,marzo,9,7607,4,1376.78,1154.41,n,D,25.41,"",VIIRS,5.99251275,-74.33498775,N,1.8599999999999999,2.54,8064,0,4,Boyacá
2016,Trim. 1,marzo,10,1843,1,341.32,311.83,l,D,9.74,"",VIIRS,5.776284,-72.882637,N,0.55,0.51,2016,2,1,Boyacá
2016,Trim. 1,marzo,10,49749,27,9191.73,8075.81,n,D,302.24,"",VIIRS,5.7089929259259256,-73.07098940740741,N,12.530000000000003,13.620000000000001,54432,7,27,Boyacá
2016,Trim. 1,marzo,10,6145,11,3397.84,3141.66,n,N,22.62,"",VIIRS,5.596991909090909,-72.89065772727272,N,4.749999999999999,5.04,22176,8,11,Boyacá
2016,Trim. 1,marzo,11,5471,3,992.72,909.83,l,D,9.33,"",VIIRS,5.20329,-72.985982,N,1.28,1.13,6048,0,3,Boyacá
2016,Trim. 1,marzo,11,58365,32,10896.46,9679.93,n,D,366.26,"",VIIRS,5.610951874999999,-73.1628811875,N,13.620000000000003,12.070000000000006,64512,4,32,Boyacá
2016,Trim. 1,marzo,11,5938,11,3385.52,3120.59,n,N,20.87,"",VIIRS,5.910490181818182,-72.58873181818181,N,4.7700000000000005,6.829999999999999,22176,12,11,Boyacá
2016,Trim. 1,marzo,12,1805,1,334.41,304.43,l,D,11.92,"",VIIRS,5.43398,-73.369995,N,0.45,0.39,2016,0,1,Boyacá
2016,Trim. 1,marzo,12,19855,11,3764.22,3323.68,n,D,106.85,"",VIIRS,5.155813363636364,-73.45214499999999,N,4.98,4.300000000000001,22176,0,11,Boyacá
2016,Trim. 1,marzo,12,1402,2,608.16,570.74,n,N,3.9,"",VIIRS,5.8959554999999995,-72.360519,N,0.94,1.28,4032,0,2,Boyacá
2016,Trim. 1,marzo,13,1746,1,367,301.26,h,D,11.67,"",VIIRS,5.482756,-72.890381,N,0.54,0.51,2016,0,1,Boyacá
2016,Trim. 1,marzo,13,17460,10,3418.98,2961.69,n,D,146.58,"",VIIRS,6.4185643,-73.05523730000002,N,4.41,5.06,20160,0,10,Boyacá
2016,Trim. 1,marzo,15,1849,1,367,293.5,h,D,12.23,"",VIIRS,6.139563,-73.427208,N,0.33,0.55,2016,0,1,Boyacá
2016,Trim. 1,marzo,15,7396,4,1380.79,1172.28,n,D,40.01,"",VIIRS,6.02239475,-74.15154824999999,N,2,2.1,8064,3,4,Boyacá
2016,Trim. 1,marzo,16,10980,6,2000.69,1762.12,n,D,25.02,"",VIIRS,5.581912666666667,-74.08212916666666,N,2.69,2.33,12096,0,6,Boyacá
2016,Trim. 1,marzo,18,5256,3,1026.57,884.08,n,D,75.19,"",VIIRS,5.809155666666666,-73.10571533333332,N,1.29,1.3800000000000001,6048,0,3,Boyacá
2016,Trim. 1,marzo,18,1298,2,592.28,552.48,n,N,2.35,"",VIIRS,5.4425805,-72.4555435,N,1.14,1.04,4032,4,2,Boyacá
2016,Trim. 1,marzo,19,1914,1,329.65,286.27,n,D,8.3,"",VIIRS,5.887269,-74.560493,N,0.72,0.76,2016,0,1,Boyacá
2016,Trim. 1,marzo,19,1890,3,909.86,850.16,n,N,3.6,"",VIIRS,5.6572580000000015,-73.116412,N,1.25,1.13,6048,6,3,Boyacá
